headline,snippet,web_url,lead_paragraph
"{u'main': u'CANADA TO SHELTER CHILDREN OF WAR; Thousands of Little Refugees From Invaded Countries of Europe to Be Accepted HOMES ARE THROWN OPEN Welfare Agencies, Churches to Aid in the Mammoth Task-- Transportation a Problem'}","OTTAWA, June 5--Thousands of children, refugees from Great Britain, France, Holland and other countries invaded by Germany, are to be brought to Canada as soon as transport difficulties can be overcome....",https://query.nytimes.com/gst/abstract.html?res=9E02E7D6113CE73ABC4E53DFB766838B659EDE,"OTTAWA, June 5--Thousands of children, refugees from Great Britain, France, Holland and other countries invaded by Germany, are to be brought to Canada as soon as transport difficulties can be overcome."
{u'main': u'Fire and Toxic Cloud in Canada Cause Alarm and Recrimination'},"LEAD: Health officials and politicians are debating how to deal with one of Canada's worst environmental disasters, a fire at a Quebec warehouse that released toxic chemicals known as PCB's and forced the evacuation of more than 3,300 people....",https://www.nytimes.com/1988/09/02/world/fire-and-toxic-cloud-in-canada-cause-alarm-and-recrimination.html,"LEAD: Health officials and politicians are debating how to deal with one of Canada's worst environmental disasters, a fire at a Quebec warehouse that released toxic chemicals known as PCB's and forced the evacuation of more than 3,300 people."
{u'main': u'ASIA AND AFRICA CONSIDERED POTENTIAL MARKETS FOR RADIO; Canada Is Leading Buyer of Radio Equipment Made Here -- New Stations Stimulate Demand in Other Parts of the World'},"ASIA, Oceania and Africa are marked areas for radio which, aside from Japan, have had slight development, according to E.F. Bermis of the Department of Commerce. The distance of these markets and the many factors which render them difficult for sa...",https://query.nytimes.com/gst/abstract.html?res=9D01E4DD1139EF32A25753C1A9669D946795D6CF,"ASIA, Oceania and Africa are marked areas for radio which, aside from Japan, have had slight development, according to E.F. Bermis of the Department of Commerce. The distance of these markets and the many factors which render them difficult for sales promotion activities have caused most radio merchants to devote their efforts to markets which are nearer and more easily developed."
"{u'main': u'Justin Trudeau Is Sworn In as Prime Minister of Canada', u'print_headline': u'Trudeau Sworn In to Cheers and Hugs '}","Ending nearly a decade of Conservative government, Mr. Trudeau, the Liberal Party leader, took the oath of office at Rideau Hall in Ottawa on Wednesday....",https://www.nytimes.com/2015/11/05/world/americas/canada-justin-trudeau-sworn-in-as-prime-minister.html,"Ending nearly a decade of Conservative government, Mr. Trudeau, the Liberal Party leader, took the oath of office at Rideau Hall in Ottawa on Wednesday."
"{u'main': u'Speedskaters Making Tracks for Canada', u'kicker': u'WINTER SPORTS'}","More than half of the top American long-track speedskaters have abandoned the national team, giving up its financial support in favor of going their own way....",https://www.nytimes.com/2005/12/30/sports/othersports/30skate.html,"While Catherine Raney gleefully talked about her American record in the long-track speedskating national championships at the Utah Olympic Oval this week, she wore her conflicting loyalties on her sleeves -- literally. Adorning each arm of her warm-up suit was a Canadian maple leaf. Although Raney will represent the United States in her third Olympics and is American to the core, she chooses to train outside of U.S. Speedskating's national team, and lives instead in Calgary, Alberta. Forgoing the coaching and ice time she would receive free here, she pays up to $18,000 a year, working with Canadian coaches and Canadian skaters."
"{u'main': u'REAGAN, IN CANADA, CHIDED ON ECOLOGY'}","LEAD: President Reagan arrived here today on a cold and rainy day for his third summit meeting with Prime Minister Brian Mulroney and, as it happened, encountered a chilly reception on the subject of acid rain....",https://www.nytimes.com/1987/04/06/world/reagan-in-canada-chided-on-ecology.html,"LEAD: President Reagan arrived here today on a cold and rainy day for his third summit meeting with Prime Minister Brian Mulroney and, as it happened, encountered a chilly reception on the subject of acid rain."
{u'main': u'ROOT CUTS SHORT VISIT TO CANADA; Jamaica Complication Hurries His Return to Washington. READS SWETTENHAM NOTE American Secretary Gets an Ovation When He Rises to Discuss Good Relations.'},"OTTAWA, Ontario, Jan. 22. -- Elihu Roots visit to Canada came to an abrupt finish this afternoon. He left Ottawa for Washington by way of Montreal, and will arrive in the American capital on Thursday morning. He had not intended to leave until to-...",https://query.nytimes.com/gst/abstract.html?res=9A02E6DC143EE733A25750C2A9679C946697D6CF,"OTTAWA, Ontario, Jan. 22. -- Elihu Roots visit to Canada came to an abrupt finish this afternoon. He left Ottawa for Washington by way of Montreal, and will arrive in the American capital on Thursday morning. He had not intended to leave until to-morrow."
"{u'main': u'Notes: Tailored For Travel; MONTICELLO MILESTONE THE SEARCH THE TRAVEL BLAHS THE SUMMER OF \'73"" Notes: Curing Jet Lag HOSTELING IN CANADA PUBLICATIONS END OF A HOTEL HERE AND THERE Tours Down Under TO AUSTRALIA'}",""" JUDGE not according to the appearance,"" saith the Bible, but some countries continue to do so anyway when deciding ?? or not to let travelers In. One country or another is always trying to dictate how a tourist should, or should not, look. A whi...",https://query.nytimes.com/gst/abstract.html?res=9A07E3DA1538E13ABC4151DFB2668388669EDE,""" JUDGE not according to the appearance,"" saith the Bible, but some countries continue to do so anyway when deciding ?? or not to let travelers In. One country or another is always trying to dictate how a tourist should, or should not, look. A while ago it was Greece that made the headlines by refusing bearded youths admission to the homeland of the bearded Achaeans of yore."
"{u'main': u""The Latest: Canada Parliament Wishes Obama 'Four More Years'"", u'print_headline': u""The Latest: Canada Parliament Wishes Obama 'Four More Years'""}",The Latest on U.S. President Barack Obama's summit Wednesday with Canadian Prime Minister Justin Trudeau and Mexican President Enrique Pena Nieto (all times local):...,https://www.nytimes.com/aponline/2016/06/29/world/americas/ap-cn-canada-united-states-mexico-the-latest.html,The Latest on U.S. President Barack Obama's summit Wednesday with Canadian Prime Minister Justin Trudeau and Mexican President Enrique Pena Nieto (all times local):
{u'main': u'Arctic Shortcut for Shipping Raises New Fears in Canada'},"In this Arctic village, beachfront real estate means a summer view of polar sea ice glinting a few miles offshore.    But last summer, Inuvialuit natives here on the northern edge of Canada had front-row seats for unusual open-water traffic -- a C...",https://www.nytimes.com/2000/07/29/world/arctic-shortcut-for-shipping-raises-new-fears-in-canada.html,"In this Arctic village, beachfront real estate means a summer view of polar sea ice glinting a few miles offshore. But last summer, Inuvialuit natives here on the northern edge of Canada had front-row seats for unusual open-water traffic -- a Chinese research vessel examining ice conditions, a Russian boat towing a huge drydock from Siberia and an American cruise ship navigating the once forbidden Northwest Passage."
"{u'main': u'An Indigenous Way of Life Threatened by Oil Sands in Canada', u'kicker': u'Lens'}","The Toronto-based photographer Ian Willms went to Alberta, Canada, to document the profitable yet hazardous oil sands, which have disfigured the landscape and its indigenous people....",https://lens.blogs.nytimes.com/2013/07/30/a-shining-sun-blotted-by-oil-sands/,
"{u'main': u'STAMPS; U.N., Canada Note Habitat Conference'}",The United Nations and Canada are both issuing commemoratives focusing attention on a world conference next month that will seek to cope with the problems of growing numbers of people living in an urbanized environment....,https://query.nytimes.com/gst/abstract.html?res=9D06E4DC133EEF34BC4D51DFB266838D669EDE,The United Nations and Canada are both issuing commemoratives focusing attention on a world conference next month that will seek to cope with the problems of growing numbers of people living in an urbanized environment.
"{u'main': u'Canada: Beyond the Uncertainty, a Vast Potential'}","THE year 1967 has been a year of unusual contrasts in Canadian assessments of the country's achievements, problems and potentials....",https://query.nytimes.com/gst/abstract.html?res=9D0CE4D91038E134BC4A51DFB7668383679EDE,"THE year 1967 has been a year of unusual contrasts in Canadian assessments of the country's achievements, problems and potentials."
"{u'main': u'Milos Raonic Wins Match While Grieving for Victims of a Shooting in Canada', u'print_headline': u'Raonic Wins Match While Grieving for Victims of a Shooting in Canada'}","Raonic, a Canadian, reached the fourth round of the Australian Open and dedicated his victory to the four killed in a Saskatchewan school....",https://www.nytimes.com/2016/01/24/sports/tennis/milos-raonic-wins-match-while-grieving-for-victims-of-a-shooting-in-canada.html,"Raonic, a Canadian, reached the fourth round of the Australian Open and dedicated his victory to the four killed in a Saskatchewan school."
"{u'seo': u'Jim Lynch\u2019s \u2018Border Songs\u2019: Up North, Eccentrics, the Law and Birds', u'main': u'Just South of Canada, Hard Times and Worry', u'print_headline': u'Just South Of Canada, Hard Times And Worry', u'content_kicker': u'Books of The Times'}",Jim Lynch’s promising second novel explores the cross-currents of border life where Washington State meets Canada....,https://www.nytimes.com/2009/07/02/books/02maslin.html,Jim Lynch’s promising second novel explores the cross-currents of border life where Washington State meets Canada.
{u'main': u'U.S. and Canada Agree on a Plan to Restrict Catches of Endangered Salmon'},"Seeking to end a long-festering international dispute that has imperiled salmon stocks and once provoked an angry blockade of Alaska-bound ferries by Canadian fishermen, the United States and Canada announced a comprehensive plan today to set quot...",https://www.nytimes.com/1999/06/04/us/us-and-canada-agree-on-a-plan-to-restrict-catches-of-endangered-salmon.html,"Seeking to end a long-festering international dispute that has imperiled salmon stocks and once provoked an angry blockade of Alaska-bound ferries by Canadian fishermen, the United States and Canada announced a comprehensive plan today to set quotas on salmon catches along thousands of miles of the Pacific Ocean coast and establish a conservation fund to help protect the fish. After failing to agree on such limits after the last salmon treaty expired seven years ago, the two countries have engaged in often heated disagreements over who was responsible for dwindling runs of the region's signature fish. The salmon are, of course, oblivious to international boundaries, spawning in the rivers of one nation and migrating to the seas of the other, and forging any kind of binational pact to protect them had proved a remarkably contentious proposition."
{u'main': u'Canada to Dedicate Nuclear Power Plant; CANADA HAILING NUCLEAR POWER'},"PICKERING, Ontario, Feb. 20 -- Platoons of Ontario politicians, their chests and rhetoric swelling with pride, will come to this Toronto suburb Friday to dedicate Canada's first commercial power plant fueled by an atomic reactor....",https://query.nytimes.com/gst/abstract.html?res=940CE3D6163EE63ABC4951DFB4668389669EDE,"PICKERING, Ontario, Feb. 20 -- Platoons of Ontario politicians, their chests and rhetoric swelling with pride, will come to this Toronto suburb Friday to dedicate Canada's first commercial power plant fueled by an atomic reactor."
"{u'seo': u'Canada Seeks New Ways to Get Oil Reserves to Market', u'main': u'Canada Seeks Alternatives to Transport Oil Reserves', u'print_headline': u'Canada Seeks Alternatives To Transport Oil Reserves'}","As oil companies complain of lost revenues, the government is moving forward with plans to build more pipelines of its own....",https://www.nytimes.com/2012/06/14/science/earth/canada-seeks-new-ways-to-get-oil-reserves-to-market.html,"As oil companies complain of lost revenues, the government is moving forward with plans to build more pipelines of its own."
"{u'seo': u'Canada\u2019s Banks Look South for Expansion', u'main': u'U.S. Entices Big Banks in Canada', u'print_headline': u'U.S. Entices Some Banks in Canada Seeking Growth, Despite Variable Results'}","Some of Canada’s five big banks, which have plenty of money to expand, have their eyes on the American banks despite lackluster investments so far....",https://www.nytimes.com/2010/12/28/business/global/28bank.html,"Some of Canada’s five big banks, which have plenty of money to expand, have their eyes on the American banks despite lackluster investments so far."
"{u'seo': u'Canada Seeks New Ways to Get Oil Reserves to Market', u'main': u'Canada Seeks Alternatives to Transport Oil Reserves', u'print_headline': u'Canada Seeks Alternatives To Transport Oil Reserves'}","As oil companies complain of lost revenues, the government is moving forward with plans to build more pipelines of its own....",https://www.nytimes.com/2012/06/14/science/earth/canada-seeks-new-ways-to-get-oil-reserves-to-market.html,"As oil companies complain of lost revenues, the government is moving forward with plans to build more pipelines of its own."
"{u'seo': u'Canada\u2019s Banks Look South for Expansion', u'main': u'U.S. Entices Big Banks in Canada', u'print_headline': u'U.S. Entices Some Banks in Canada Seeking Growth, Despite Variable Results'}","Some of Canada’s five big banks, which have plenty of money to expand, have their eyes on the American banks despite lackluster investments so far....",https://www.nytimes.com/2010/12/28/business/global/28bank.html,"Some of Canada’s five big banks, which have plenty of money to expand, have their eyes on the American banks despite lackluster investments so far."
{u'main': u'Checkpoint Near Canada Called Unsafe'},Car crashes near highway checkpoints are attributed to ineffective alerts....,https://www.nytimes.com/2004/10/23/nyregion/23crashes.html,"Since the Sept. 11 terrorist attacks, federal border patrol agents have been stepping up their use of checkpoints on highways near the country's borders to inspect vehicles for illegal immigrants, narcotics, terrorists and terrorist weapons. But on Interstate 87 north of here there have been two major crashes on the southbound approach to one of those checkpoints, including a pileup on Sept. 19, which killed four people as drivers failed to slow down for the lines of stopped cars."
"{u'main': u'Indian Chief Miffs Canada, Not Sparing Indians'}","One year into his term as Canada's paramount Indian chief, Matthew Coon Come is catching trouble everywhere.    Fellow Indians are unnerved by his born-again Christianity. Separatists in his native Quebec Province have been stung by his demand for...",https://www.nytimes.com/2001/10/31/world/indian-chief-miffs-canada-not-sparing-indians.html,"One year into his term as Canada's paramount Indian chief, Matthew Coon Come is catching trouble everywhere. Fellow Indians are unnerved by his born-again Christianity. Separatists in his native Quebec Province have been stung by his demand for the right to secede from them if they persist in trying to leave Canada. This summer at a United Nations conference on racism and discrimination in South Africa, he outraged many Canadians as he denounced the country's human rights record for all the world to see."
{u'main': u'Waves of Sewage and Auto Traffic Sweep Down on U.S. From Canada'},"The complaints from American officials sound familiar: pollution from an outdated sewage system fouling international waters, and a surge of people crossing the border, some of them illegally, in search of economic oppportunity.    Tijuana? El Pas...",https://www.nytimes.com/1991/05/19/us/waves-of-sewage-and-auto-traffic-sweep-down-on-us-from-canada.html,"The complaints from American officials sound familiar: pollution from an outdated sewage system fouling international waters, and a surge of people crossing the border, some of them illegally, in search of economic oppportunity. Tijuana? El Paso? Try the 49th Parallel, where Washington State meets British Columbia. In a rare display of friction, United States officials are upset over what they call a ""1950's-era"" approach to pollution control in Canada, and for gridlock at a border entry area that is now the most heavily traveled on the nation's northern boundary."
{u'main': u'Canada Energy Unit Backs $8.6 Billion Gas Pipeline; CANADA ENERGY UNIT BACKS GAS PIPELINE'},"OTTAWA, July 4 The National Energy Board of Canada announced its approval today of an application by a CanadianAmerican consortium, Foothills Pipes (Yukon) Ltd., to build an $8.6 billion natural gas pipeline across western Canada to connect with t...",https://query.nytimes.com/gst/abstract.html?res=9F05E1D61E39E334BC4D53DFB166838C669EDE,"OTTAWA, July 4 The National Energy Board of Canada announced its approval today of an application by a CanadianAmerican consortium, Foothills Pipes (Yukon) Ltd., to build an $8.6 billion natural gas pipeline across western Canada to connect with the proposed Alcan project in Alaska, giving American consumers access to large reserves of the fuel at Prudhoe Bay."
{u'main': u'Nationalism Spreads In Canada; Nationalism in Canada'},"TORONTO -- Not since the ""free trade election"" of 1911 has Canada been so absorbed with the question of her economic relations with the United States. A half-century ago the electorate turned out Sir Wilfrid Laurier's Liberal Government, which had...",https://query.nytimes.com/gst/abstract.html?res=9507E3D7163EE63ABC4051DFB7668389669EDE,"TORONTO -- Not since the ""free trade election"" of 1911 has Canada been so absorbed with the question of her economic relations with the United States. A half-century ago the electorate turned out Sir Wilfrid Laurier's Liberal Government, which had negotiated a reciprocal free-trade agreement with Washington, in favor of Sir Robert Borden and the Conservatives."
"{u'main': u""' COUNT' ASKS COURT FOR WIFE'S CUSTODY; Case Reveals the Marriage of Cattapani to Mrs. Gardner, Who Is Now Insane. SHE HAS A $15,000 INCOME Wedding, Records Show, Took Place In Canada After His Indictment In This County.""}","Supreme Court Justice Pendleton is now considering an application by Carlo Cattapani, who has called himself the Marquis de Cordova, an Italian nobleman, for appointment as committee of the person of his wife, Mrs. Henrietta Gardner Cattapani, who...",https://query.nytimes.com/gst/abstract.html?res=9E06E2DB113CE733A25756C1A9669D946796D6CF,"Supreme Court Justice Pendleton is now considering an application by Carlo Cattapani, who has called himself the Marquis de Cordova, an Italian nobleman, for appointment as committee of the person of his wife, Mrs. Henrietta Gardner Cattapani, who has been in the Sanford Hall Sanitarium at Flushing since May, 1915."
{u'main': u'Canada Reinforces Its Disputed Claims in the Arctic'},"Hundreds of Canadian troops were all around. Helicopters swooped over the tin roofs of this isolated hamlet. A navy frigate and coast guard icebreaker were moored and readied in a nearby fjord. Across the bay, Master Cpl. Carl Gale was doing his p...",https://www.nytimes.com/2004/08/29/world/canada-reinforces-its-disputed-claims-in-the-arctic.html,"Hundreds of Canadian troops were all around. Helicopters swooped over the tin roofs of this isolated hamlet. A navy frigate and coast guard icebreaker were moored and readied in a nearby fjord. Across the bay, Master Cpl. Carl Gale was doing his part, too, as he introduced himself to an Eskimo family out picking wild blueberries. ''I suppose you know we are up here for training,'' he told Aluki Metuq, 31, and her four children, and then asked if they had seen any of the mock satellite debris his unit was hunting for. They had not. But the troops and their Eskimo Ranger guides gathered in a field of flowering moss anyway to join them for a snack of berries and a friendly chat before the patrol resumed."
"{u'main': u'Little Buffalo Journal;In a Poisoned Forest, A Tribe Canada Forgot'}","He shot and killed a fat bull moose last spring, his first moose in more than two years. Its antlers crown the tawny roof of the log cabin that Joel Laboucan  built in happier days, before hundreds of oil jacks, a sour gas processing plant with th...",https://www.nytimes.com/1996/07/24/world/little-buffalo-journal-in-a-poisoned-forest-a-tribe-canada-forgot.html,"He shot and killed a fat bull moose last spring, his first moose in more than two years. Its antlers crown the tawny roof of the log cabin that Joel Laboucan built in happier days, before hundreds of oil jacks, a sour gas processing plant with the smell of rotten eggs and clear-cut logging scarred the land and scared off the wildlife. Mr. Laboucan, 62, is a hunter and trapper who has lived all his adult life in this small, isolated Lubicon Cree community 350 miles north of Edmonton."
"{u'main': u""Mulroney Quits Post in Canada; Urges 'Renewal'""}","Brian Mulroney, Canada's 18th Prime Minister, who solidified free trade with the United States but failed to reinforce unity between English- and French-speaking Canadians, announced today that he is retiring after eight and a half years in office...",https://www.nytimes.com/1993/02/25/world/mulroney-quits-post-in-canada-urges-renewal.html,"Brian Mulroney, Canada's 18th Prime Minister, who solidified free trade with the United States but failed to reinforce unity between English- and French-speaking Canadians, announced today that he is retiring after eight and a half years in office. The Canadian leader, who has been dogged by a weak economy, high unemployment and the lowest support in opinion polls for any Prime Minister in this century, said he was stepping down to make way for a leadership convention in mid-June and a rapid makeover of his Progressive Conservative party for elections this fall."
{u'main': u'REAGAN ARRIVES IN CANADA TO HECKLING AND APPLAUSE'},"President Reagan heard more heckling than applause today as he began an official visit to Canada with a pledge of cooperation on issues dividing the two neighbors.   It was Mr. Reagan's first foreign trip as President, though he visited Mexico whi...",https://www.nytimes.com/1981/03/11/world/reagan-arrives-in-canada-to-heckling-and-applause.html,"President Reagan heard more heckling than applause today as he began an official visit to Canada with a pledge of cooperation on issues dividing the two neighbors. It was Mr. Reagan's first foreign trip as President, though he visited Mexico while he was President-elect. Unlike the hundreds of demonstrators who gathered outside the Parliament to denounce what they consider United States intervention in El Salvador and negligence on pollution, Canadian officials said they were satisfied with the way the visit was going. After several hours of discussing both world issues and Canadian-American problems, Mark MacGuigan, Canada's Secretary of State for External Affairs, told reporters that ''an excellent rapport'' had been established between the President and Prime Minister Pierre Elliott Trudeau."
"{u'main': u'Little Buffalo Journal;In a Poisoned Forest, A Tribe Canada Forgot'}","He shot and killed a fat bull moose last spring, his first moose in more than two years. Its antlers crown the tawny roof of the log cabin that Joel Laboucan  built in happier days, before hundreds of oil jacks, a sour gas processing plant with th...",https://www.nytimes.com/1996/07/24/world/little-buffalo-journal-in-a-poisoned-forest-a-tribe-canada-forgot.html,"He shot and killed a fat bull moose last spring, his first moose in more than two years. Its antlers crown the tawny roof of the log cabin that Joel Laboucan built in happier days, before hundreds of oil jacks, a sour gas processing plant with the smell of rotten eggs and clear-cut logging scarred the land and scared off the wildlife. Mr. Laboucan, 62, is a hunter and trapper who has lived all his adult life in this small, isolated Lubicon Cree community 350 miles north of Edmonton."
{u'main': u'Canada About to Sign Major Land Agreement With Eskimos'},LEAD: The future inhabitants of Nunavut are preparing for a bonanza....,https://www.nytimes.com/1989/08/21/world/canada-about-to-sign-major-land-agreement-with-eskimos.html,LEAD: The future inhabitants of Nunavut are preparing for a bonanza.
"{u'main': u'Ow, Canada: US Retailers Get the Cold Shoulder', u'print_headline': u'Ow, Canada: US Retailers Get the Cold Shoulder'}","For years, Canadians would cross the border to the U.S. to shop at Target. Exporting its cheap chic there seemed like a no-brainer....",https://www.nytimes.com/aponline/2014/04/07/world/ap-us-canada-retailing.html,"For years, Canadians would cross the border to the U.S. to shop at Target. Exporting its cheap chic there seemed like a no-brainer."
{u'main': u'U.S.-CANADA RIFTS GROW OVER TRADE'},"Despite a three-year-old free-trade agreement, the United States and Canada are headed into a new phase of confrontation, accusing each other of protectionist ways. The battlefield is beer, lumber and automobiles.   Even as the neighbors negotiate...",https://www.nytimes.com/1992/02/18/business/us-canada-rifts-grow-over-trade.html,"Despite a three-year-old free-trade agreement, the United States and Canada are headed into a new phase of confrontation, accusing each other of protectionist ways. The battlefield is beer, lumber and automobiles. Even as the neighbors negotiate with Mexico about expanding the agreement to include all of North America, the tensions are growing, heightened by political sensitivity about jobs lost through imports. The lingering economic slumps and approaching elections in both Canada and the United States add more pressure."
{u'main': u'Campeau Has His Critics in Canada'},"LEAD: When Robert Campeau, whose Campeau Corporation is taking over Federated Department Stores Inc., told a news conference this week that he preferred the business climate in the United States to that of his native Canada, he touched a sensitive...",https://www.nytimes.com/1988/04/09/business/campeau-has-his-critics-in-canada.html,"LEAD: When Robert Campeau, whose Campeau Corporation is taking over Federated Department Stores Inc., told a news conference this week that he preferred the business climate in the United States to that of his native Canada, he touched a sensitive nerve. The 63-year-old entrepreneur is discovering that many of his countrymen do not take kindly to suggestions that Canada is not as satisfying a venue for the ambitious as the United States."
{u'main': u'Vast Tracts in the Northland of Canada Are Claimed by Indians and Eskimos; U. S. Settlement a Factor Pipeline Involved Want to Control Land'},"Land claims covering huge areas of potentially rich wilderness in northern Canada are being made by Indians and Eskimos, and there are some threats of backing the claims with legal action against the Government....",https://query.nytimes.com/gst/abstract.html?res=9E07EFDE143BE533A25755C2A96E9C946590D6CF,"Land claims covering huge areas of potentially rich wilderness in northern Canada are being made by Indians and Eskimos, and there are some threats of backing the claims with legal action against the Government."
"{u'main': u""Analysis: Obama's Keystone Stand Deepens Impasse With Canada"", u'print_headline': u""Analysis: Obama's Keystone Stand Deepens Impasse With Canada""}","With his blunt assertion that Canada could do more to cut emissions, President Barack Obama raised doubts about whether the United States will approve the Keystone XL pipeline. The question is: What exactly does Canada need to do?...",https://www.nytimes.com/reuters/2013/08/09/us/09reuters-usa-keystone-canada-analysis.html,"With his blunt assertion that Canada could do more to cut emissions, President Barack Obama raised doubts about whether the United States will approve the Keystone XL pipeline. The question is: What exactly does Canada need to do?"
"{u'main': u'Canada Wonders, if U.S. Balks, Is Carbon Pricing Still the Answer?', u'print_headline': u'Eye on Trump, Canada Debates Carbon Pricing'}",Donald J. Trump’s stance on climate change has ignited a debate over a plan by Prime Minister Justin Trudeau to reduce carbon emissions by putting a price on them....,https://www.nytimes.com/2016/12/08/world/canada/canada-carbon-pricing-environment-energy.html,Donald J. Trump’s stance on climate change has ignited a debate over a plan by Prime Minister Justin Trudeau to reduce carbon emissions by putting a price on them.
"{u'main': u'Northern Canada, the Conflict-Free Diamond Frontier', u'kicker': u'Special Report: Jewelry', u'print_headline': u'Northern Canada, the Conflict-Free Diamond Frontier', u'content_kicker': u'Special Report: Jewelry'}","As consumers increasingly ask where their diamonds are sourced, polished and cut, Canadian diamonds have an advantage....",https://www.nytimes.com/2014/09/12/fashion/northern-canada-the-conflict-free-diamond-frontier.html,"As consumers increasingly ask where their diamonds are sourced, polished and cut, Canadian diamonds have an advantage."
{u'main': u'The World; Pollution in Canada? Believe It.'},"FRAMED by three oceans, carved by the receding sheets of ice age glaciers, the world's second-largest country has great forests, crystal lakes and the bountiful granary of an endless prairie.   Canada: the very name calls up visions of snow-whitep...",https://www.nytimes.com/1994/07/24/weekinreview/the-world-pollution-in-canada-believe-it.html,"FRAMED by three oceans, carved by the receding sheets of ice age glaciers, the world's second-largest country has great forests, crystal lakes and the bountiful granary of an endless prairie. Canada: the very name calls up visions of snow-whitepeaks jutting into a clean blue sky, of wolf and moose and mink roaming the woods and plains as they did for eons before the British and French fought at Quebec to see who would reign over this vast land."
{u'main': u'Approval of Canada Trade Pact Seen'},LEAD: The clash between the White House and Congress over broad trade legislation has failed to derail a free-trade agreement with Canada....,https://www.nytimes.com/1988/05/09/business/approval-of-canada-trade-pact-seen.html,LEAD: The clash between the White House and Congress over broad trade legislation has failed to derail a free-trade agreement with Canada.
{u'main': u'Victorian Canada In Photographs'},THERE appears to be a concerted attempt in Canada to make up for lost time in bringing to public attention the history and important current status of photography in the land of the maple leaf....,https://query.nytimes.com/gst/abstract.html?res=9F05E0DF143BE73ABC4952DFB4668383679EDE,THERE appears to be a concerted attempt in Canada to make up for lost time in bringing to public attention the history and important current status of photography in the land of the maple leaf.
"{u'main': u'GULF CANADA TAPS THE BEAUFORT', u'kicker': u'INTERNATIONAL REPORT'}","LEAD: Canada's petroleum industry, weathering its gloomiest period since the first major Alberta oil strike in 1947, perked up a little in January when the Gulf Canada Corporation announced that it was preparing to inaugurate the country's first c...",https://www.nytimes.com/1987/03/09/business/international-report-gulf-canada-taps-the-beaufort.html,"LEAD: Canada's petroleum industry, weathering its gloomiest period since the first major Alberta oil strike in 1947, perked up a little in January when the Gulf Canada Corporation announced that it was preparing to inaugurate the country's first commercial oil well in the icy waters of the Beaufort Sea."
"{u'main': u'After Strong Start in Canada Campaign, New Democrats Appear to Fade'}","As Monday’s vote approaches, the prospect that Tom Mulcair will lead the New Democrats, a left-of-center party, to power is diminishing....",https://www.nytimes.com/2015/10/18/world/americas/after-strong-start-in-canada-campaign-new-democrats-appear-to-fade.html,"As Monday’s vote approaches, the prospect that Tom Mulcair will lead the New Democrats, a left-of-center party, to power is diminishing."
"{u'main': u'Ford and Canadian Workers in Tentative Deal', u'print_headline': u'Ford Reaches Deal in Canada; Union Extends Deadline for G.M. and Chrysler'}","After reaching the accord with Ford, the autoworkers union said it had extended contract negotiations with General Motors of Canada and Chrysler Canada....",https://www.nytimes.com/2012/09/18/business/global/ford-and-canadian-workers-in-tentative-accord.html,"After reaching the accord with Ford, the autoworkers union said it had extended contract negotiations with General Motors of Canada and Chrysler Canada."
"{u'seo': u'Canadians Say Strike Shows Risk of Foreign Hand', u'main': u'Some in Canada Say Strike Shows Risk of Foreign Control', u'print_headline': u'Some in Canada Say Strike Shows Risk of Foreign Control'}",Management disagrees with union supporters who contend a walkout at Vale Inco can be traced to the fact that the mines are now owned by a Brazilian company....,https://www.nytimes.com/2010/01/14/business/global/14inco.html,Management disagrees with union supporters who contend a walkout at Vale Inco can be traced to the fact that the mines are now owned by a Brazilian company.
"{u'main': u'Despite Election, a Wal-Mart Goes Union in Canada'}","An unusual decision by an Ontario government panel has produced the first unionized store for the Wal-Mart chain, even though a majority of the department store's employees voted against joining the union.     Employees at the store, one of two Wa...",https://www.nytimes.com/1997/02/18/business/despite-election-a-wal-mart-goes-union-in-canada.html,"An unusual decision by an Ontario government panel has produced the first unionized store for the Wal-Mart chain, even though a majority of the department store's employees voted against joining the union. Employees at the store, one of two Wal-Mart stores in Windsor, voted 151 to 43 last summer against joining the United Steelworkers of America, which represents many retail workers in the United States and Canada. But the Ontario Labor Relations Board ruled that Wal-Mart had violated Canadian labor law by intimidating employees and making them fear for their jobs. The board voted a week ago to certify the union as representing the workers."
"{u'main': u'BIG SISTERS MEET WITH BIG BROTHERS; Federation Delegates From All Parts of This Country and Canada Convene Here. LADY ARMSTRONG SPEAKS Chairman of Catholic Organization Says 131,376 Children Received Help Last Year.'}",The Big Brothers and Big Sisters Federation held the first session of its annual convention at the Hotel Commodore yesterday. More than 400 delegates from all parts of the United States and Canada met at luncheon at the hotel and officers of the f...,https://query.nytimes.com/gst/abstract.html?res=9806E0DD153FE733A25757C1A9679C946495D6CF,The Big Brothers and Big Sisters Federation held the first session of its annual convention at the Hotel Commodore yesterday. More than 400 delegates from all parts of the United States and Canada met at luncheon at the hotel and officers of the federation told of the growth of the organization since its inception four years ago.
